decision_date,planned_week_start,date,activity,group,recommended_person_days
2027-09-07,2027-09-13,2027-09-15,Loading,operative,5.5
2027-09-07,2027-09-13,2027-09-15,Outbound office,admin,2.0
2027-09-07,2027-09-13,2027-09-15,Pick QA,operative,1.0
2027-09-07,2027-09-13,2027-09-15,Picking,operative,7.7
2027-09-07,2027-09-13,2027-09-15,Putaway,operative,11.8
2027-09-07,2027-09-13,2027-09-15,Receiving,operative,2.4
2027-09-07,2027-09-13,2027-09-15,Replenishment / relocation,operative,2.1
2027-09-07,2027-09-13,2027-09-15,Returns / QC,operative,1.1
2027-09-07,2027-09-13,2027-09-15,Staging,operative,7.9
2027-09-07,2027-09-13,2027-09-15,Team leads,operative,4.0
2027-09-07,2027-09-13,2027-09-15,Transit drivers,operative,4.0
2027-09-07,2027-09-13,2027-09-15,Unloading,operative,2.1
2027-09-07,2027-09-13,2027-09-15,VNA replenishment,operative,1.1
2027-09-07,2027-09-13,2027-09-15,Yard shunting,operative,2.1
2027-09-07,2027-09-13,2027-09-16,Aisle maintenance,operative,1.0
2027-09-07,2027-09-13,2027-09-16,Co-Packing line,operative,4.1
2027-09-07,2027-09-13,2027-09-16,Control room,admin,2.0
2027-09-07,2027-09-13,2027-09-16,Inbound office,admin,2.0
2027-09-07,2027-09-13,2027-09-16,Inventory,admin,2.0
2027-09-07,2027-09-13,2027-09-16,Loading,operative,5.7
2027-09-07,2027-09-13,2027-09-16,Outbound office,admin,2.0
2027-09-07,2027-09-13,2027-09-16,Pick QA,operative,1.0
2027-09-07,2027-09-13,2027-09-16,Picking,operative,10.0
2027-09-07,2027-09-13,2027-09-16,Putaway,operative,12.6
2027-09-07,2027-09-13,2027-09-16,Receiving,operative,2.7
2027-09-07,2027-09-13,2027-09-16,Replenishment / relocation,operative,2.4
2027-09-07,2027-09-13,2027-09-16,Returns / QC,operative,1.0
2027-09-07,2027-09-13,2027-09-16,Staging,operative,7.4
2027-09-07,2027-09-13,2027-09-16,Team leads,operative,4.0
2027-09-07,2027-09-13,2027-09-16,Transit drivers,operative,4.0
2027-09-07,2027-09-13,2027-09-16,Unloading,operative,2.4
2027-09-07,2027-09-13,2027-09-16,VNA replenishment,operative,1.0
2027-09-07,2027-09-13,2027-09-16,Yard shunting,operative,2.0
2027-09-07,2027-09-13,2027-09-17,Aisle maintenance,operative,1.0
2027-09-07,2027-09-13,2027-09-17,Co-Packing line,operative,4.1
2027-09-07,2027-09-13,2027-09-17,Control room,admin,2.0
2027-09-07,2027-09-13,2027-09-17,Inbound office,admin,2.0
2027-09-07,2027-09-13,2027-09-17,Inventory,admin,2.0
2027-09-07,2027-09-13,2027-09-17,Loading,operative,5.8
2027-09-07,2027-09-13,2027-09-17,Outbound office,admin,2.0
2027-09-07,2027-09-13,2027-09-17,Pick QA,operative,1.0
2027-09-07,2027-09-13,2027-09-17,Picking,operative,9.1
2027-09-07,2027-09-13,2027-09-17,Putaway,operative,11.1
2027-09-07,2027-09-13,2027-09-17,Receiving,operative,2.9
2027-09-07,2027-09-13,2027-09-17,Replenishment / relocation,operative,2.6
2027-09-07,2027-09-13,2027-09-17,Returns / QC,operative,1.1
2027-09-07,2027-09-13,2027-09-17,Staging,operative,7.8
2027-09-07,2027-09-13,2027-09-17,Team leads,operative,4.0
2027-09-07,2027-09-13,2027-09-17,Transit drivers,operative,4.0
2027-09-07,2027-09-13,2027-09-17,Unloading,operative,2.6
2027-09-07,2027-09-13,2027-09-17,VNA replenishment,operative,1.1
2027-09-07,2027-09-13,2027-09-17,Yard shunting,operative,2.1
2027-09-14,2027-09-20,2027-09-20,Aisle maintenance,operative,1.0
2027-09-14,2027-09-20,2027-09-20,Co-Packing line,operative,4.1
2027-09-14,2027-09-20,2027-09-20,Control room,admin,2.0
2027-09-14,2027-09-20,2027-09-20,Inbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-20,Inventory,admin,2.0
2027-09-14,2027-09-20,2027-09-20,Loading,operative,5.4
2027-09-14,2027-09-20,2027-09-20,Outbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-20,Pick QA,operative,1.1
2027-09-14,2027-09-20,2027-09-20,Picking,operative,9.9
2027-09-14,2027-09-20,2027-09-20,Putaway,operative,11.8
2027-09-14,2027-09-20,2027-09-20,Receiving,operative,3.1
2027-09-14,2027-09-20,2027-09-20,Replenishment / relocation,operative,2.7
2027-09-14,2027-09-20,2027-09-20,Returns / QC,operative,1.0
2027-09-14,2027-09-20,2027-09-20,Staging,operative,7.9
2027-09-14,2027-09-20,2027-09-20,Team leads,operative,4.1
2027-09-14,2027-09-20,2027-09-20,Transit drivers,operative,4.0
2027-09-14,2027-09-20,2027-09-20,Unloading,operative,2.8
2027-09-14,2027-09-20,2027-09-20,VNA replenishment,operative,1.1
2027-09-14,2027-09-20,2027-09-20,Yard shunting,operative,2.0
2027-09-14,2027-09-20,2027-09-21,Aisle maintenance,operative,1.0
2027-09-14,2027-09-20,2027-09-21,Co-Packing line,operative,4.2
2027-09-14,2027-09-20,2027-09-21,Control room,admin,2.0
2027-09-14,2027-09-20,2027-09-21,Inbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-21,Inventory,admin,2.0
2027-09-14,2027-09-20,2027-09-21,Loading,operative,5.0
2027-09-14,2027-09-20,2027-09-21,Outbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-21,Pick QA,operative,1.0
2027-09-14,2027-09-20,2027-09-21,Picking,operative,9.9
2027-09-14,2027-09-20,2027-09-21,Putaway,operative,11.7
2027-09-14,2027-09-20,2027-09-21,Receiving,operative,2.8
2027-09-14,2027-09-20,2027-09-21,Replenishment / relocation,operative,3.0
2027-09-14,2027-09-20,2027-09-21,Returns / QC,operative,1.0
2027-09-14,2027-09-20,2027-09-21,Staging,operative,7.2
2027-09-14,2027-09-20,2027-09-21,Team leads,operative,4.0
2027-09-14,2027-09-20,2027-09-21,Transit drivers,operative,4.0
2027-09-14,2027-09-20,2027-09-21,Unloading,operative,2.4
2027-09-14,2027-09-20,2027-09-21,VNA replenishment,operative,1.1
2027-09-14,2027-09-20,2027-09-21,Yard shunting,operative,2.0
2027-09-14,2027-09-20,2027-09-22,Aisle maintenance,operative,1.1
2027-09-14,2027-09-20,2027-09-22,Co-Packing line,operative,4.0
2027-09-14,2027-09-20,2027-09-22,Control room,admin,2.0
2027-09-14,2027-09-20,2027-09-22,Inbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-22,Inventory,admin,2.0
2027-09-14,2027-09-20,2027-09-22,Loading,operative,4.6
2027-09-14,2027-09-20,2027-09-22,Outbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-22,Pick QA,operative,1.0
2027-09-14,2027-09-20,2027-09-22,Picking,operative,8.8
2027-09-14,2027-09-20,2027-09-22,Putaway,operative,10.2
2027-09-14,2027-09-20,2027-09-22,Receiving,operative,2.3
2027-09-14,2027-09-20,2027-09-22,Replenishment / relocation,operative,2.3
2027-09-14,2027-09-20,2027-09-22,Returns / QC,operative,1.0
2027-09-14,2027-09-20,2027-09-22,Staging,operative,6.6
2027-09-14,2027-09-20,2027-09-22,Team leads,operative,4.1
2027-09-14,2027-09-20,2027-09-22,Transit drivers,operative,4.0
2027-09-14,2027-09-20,2027-09-22,Unloading,operative,2.2
2027-09-14,2027-09-20,2027-09-22,VNA replenishment,operative,1.0
2027-09-14,2027-09-20,2027-09-22,Yard shunting,operative,2.0
2027-09-14,2027-09-20,2027-09-23,Aisle maintenance,operative,1.0
2027-09-14,2027-09-20,2027-09-23,Co-Packing line,operative,4.1
2027-09-14,2027-09-20,2027-09-23,Control room,admin,2.0
2027-09-14,2027-09-20,2027-09-23,Inbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-23,Inventory,admin,2.0
2027-09-14,2027-09-20,2027-09-23,Loading,operative,5.6
2027-09-14,2027-09-20,2027-09-23,Outbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-23,Pick QA,operative,1.0
2027-09-14,2027-09-20,2027-09-23,Picking,operative,8.8
2027-09-14,2027-09-20,2027-09-23,Putaway,operative,11.2
2027-09-14,2027-09-20,2027-09-23,Receiving,operative,2.7
2027-09-14,2027-09-20,2027-09-23,Replenishment / relocation,operative,2.4
2027-09-14,2027-09-20,2027-09-23,Returns / QC,operative,1.0
2027-09-14,2027-09-20,2027-09-23,Staging,operative,8.3
2027-09-14,2027-09-20,2027-09-23,Team leads,operative,4.0
2027-09-14,2027-09-20,2027-09-23,Transit drivers,operative,4.0
2027-09-14,2027-09-20,2027-09-23,Unloading,operative,2.4
2027-09-14,2027-09-20,2027-09-23,VNA replenishment,operative,1.0
2027-09-14,2027-09-20,2027-09-23,Yard shunting,operative,2.0
2027-09-14,2027-09-20,2027-09-24,Aisle maintenance,operative,1.0
2027-09-14,2027-09-20,2027-09-24,Co-Packing line,operative,4.0
2027-09-14,2027-09-20,2027-09-24,Control room,admin,2.0
2027-09-14,2027-09-20,2027-09-24,Inbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-24,Inventory,admin,2.0
2027-09-14,2027-09-20,2027-09-24,Loading,operative,6.0
2027-09-14,2027-09-20,2027-09-24,Outbound office,admin,2.0
2027-09-14,2027-09-20,2027-09-24,Pick QA,operative,1.1
2027-09-14,2027-09-20,2027-09-24,Picking,operative,8.7
2027-09-14,2027-09-20,2027-09-24,Putaway,operative,10.5
2027-09-14,2027-09-20,2027-09-24,Receiving,operative,2.7
2027-09-14,2027-09-20,2027-09-24,Replenishment / relocation,operative,2.7
2027-09-14,2027-09-20,2027-09-24,Returns / QC,operative,1.0
2027-09-14,2027-09-20,2027-09-24,Staging,operative,7.6
2027-09-14,2027-09-20,2027-09-24,Team leads,operative,4.1
2027-09-14,2027-09-20,2027-09-24,Transit drivers,operative,4.0
2027-09-14,2027-09-20,2027-09-24,Unloading,operative,2.3
2027-09-14,2027-09-20,2027-09-24,VNA replenishment,operative,1.1
2027-09-14,2027-09-20,2027-09-24,Yard shunting,operative,2.0
2027-09-21,2027-09-27,2027-09-27,Aisle maintenance,operative,1.0
2027-09-21,2027-09-27,2027-09-27,Co-Packing line,operative,4.2
2027-09-21,2027-09-27,2027-09-27,Control room,admin,2.0
2027-09-21,2027-09-27,2027-09-27,Inbound office,admin,2.0
2027-09-21,2027-09-27,2027-09-27,Inventory,admin,2.0
2027-09-21,2027-09-27,2027-09-27,Loading,operative,5.6
2027-09-21,2027-09-27,2027-09-27,Outbound office,admin,2.0
2027-09-21,2027-09-27,2027-09-27,Pick QA,operative,1.1
2027-09-21,2027-09-27,2027-09-27,Picking,operative,10.1
2027-09-21,2027-09-27,2027-09-27,Putaway,operative,12.8
2027-09-21,2027-09-27,2027-09-27,Receiving,operative,2.8
2027-09-21,2027-09-27,2027-09-27,Replenishment / relocation,operative,2.5
2027-09-21,2027-09-27,2027-09-27,Returns / QC,operative,1.0
2027-09-21,2027-09-27,2027-09-27,Staging,operative,8.4
2027-09-21,2027-09-27,2027-09-27,Team leads,operative,4.0
2027-09-21,2027-09-27,2027-09-27,Transit drivers,operative,4.0
2027-09-21,2027-09-27,2027-09-27,Unloading,operative,2.4
2027-09-21,2027-09-27,2027-09-27,VNA replenishment,operative,1.0
2027-09-21,2027-09-27,2027-09-27,Yard shunting,operative,2.1
2027-09-21,2027-09-27,2027-09-28,Aisle maintenance,operative,1.0
2027-09-21,2027-09-27,2027-09-28,Co-Packing line,operative,4.0
2027-09-21,2027-09-27,2027-09-28,Control room,admin,2.0
2027-09-21,2027-09-27,2027-09-28,Inbound office,admin,2.0
2027-09-21,2027-09-27,2027-09-28,Inventory,admin,2.0
2027-09-21,2027-09-27,2027-09-28,Loading,operative,5.3
2027-09-21,2027-09-27,2027-09-28,Outbound office,admin,2.0
2027-09-21,2027-09-27,2027-09-28,Pick QA,operative,1.1
2027-09-21,2027-09-27,2027-09-28,Picking,operative,9.1
2027-09-21,2027-09-27,2027-09-28,Putaway,operative,11.3
2027-09-21,2027-09-27,2027-09-28,Receiving,operative,2.6
2027-09-21,2027-09-27,2027-09-28,Replenishment / relocation,operative,2.7
2027-09-21,2027-09-27,2027-09-28,Returns / QC,operative,1.0
2027-09-21,2027-09-27,2027-09-28,Staging,operative,7.8
2027-09-21,2027-09-27,2027-09-28,Team leads,operative,4.0
2027-09-21,2027-09-27,2027-09-28,Transit drivers,operative,4.1
2027-09-21,2027-09-27,2027-09-28,Unloading,operative,2.2
2027-09-21,2027-09-27,2027-09-28,VNA replenishment,operative,1.1
2027-09-21,2027-09-27,2027-09-28,Yard shunting,operative,2.0
2027-09-21,2027-09-27,2027-09-29,Aisle maintenance,operative,1.0
2027-09-21,2027-09-27,2027-09-29,Co-Packing line,operative,4.1
2027-09-21,2027-09-27,2027-09-29,Control room,admin,2.0
2027-09-21,2027-09-27,2027-09-29,Inbound office,admin,2.0
2027-09-21,2027-09-27,2027-09-29,Inventory,admin,2.0
2027-09-21,2027-09-27,2027-09-29,Loading,operative,4.7
2027-09-21,2027-09-27,2027-09-29,Outbound office,admin,2.0
2027-09-21,2027-09-27,2027-09-29,Pick QA,operative,1.0
2027-09-21,2027-09-27,2027-09-29,Picking,operative,8.2
2027-09-21,2027-09-27,2027-09-29,Putaway,operative,10.7
2027-09-21,2027-09-27,2027-09-29,Receiving,operative,2.4
2027-09-21,2027-09-27,2027-09-29,Replenishment / relocation,operative,2.2
2027-09-21,2027-09-27,2027-09-29,Returns / QC,operative,1.0
2027-09-21,2027-09-27,2027-09-29,Staging,operative,6.7
2027-09-21,2027-09-27,2027-09-29,Team leads,operative,4.0
2027-09-21,2027-09-27,2027-09-29,Transit drivers,operative,4.0
2027-09-21,2027-09-27,2027-09-29,Unloading,operative,2.1
2027-09-21,2027-09-27,2027-09-29,VNA replenishment,operative,1.1
2027-09-21,2027-09-27,2027-09-29,Yard shunting,operative,2.1
2027-09-21,2027-09-27,2027-09-30,Aisle maintenance,operative,1.0
2027-09-21,2027-09-27,2027-09-30,Co-Packing line,operative,4.0
2027-09-21,2027-09-27,2027-09-30,Control room,admin,2.0
2027-09-21,2027-09-27,2027-09-30,Inbound office,admin,2.0
2027-09-21,2027-09-27,2027-09-30,Inventory,admin,2.0
2027-09-21,2027-09-27,2027-09-30,Loading,operative,6.4
2027-09-21,2027-09-27,2027-09-30,Outbound office,admin,2.0
2027-09-21,2027-09-27,2027-09-30,Pick QA,operative,1.0
2027-09-21,2027-09-27,2027-09-30,Picking,operative,9.3
2027-09-21,2027-09-27,2027-09-30,Putaway,operative,13.1
2027-09-21,2027-09-27,2027-09-30,Receiving,operative,2.8
2027-09-21,2027-09-27,2027-09-30,Replenishment / relocation,operative,2.8
2027-09-21,2027-09-27,2027-09-30,Returns / QC,operative,1.0
2027-09-21,2027-09-27,2027-09-30,Staging,operative,7.0
2027-09-21,2027-09-27,2027-09-30,Team leads,operative,4.1
2027-09-21,2027-09-27,2027-09-30,Transit drivers,operative,4.1
2027-09-21,2027-09-27,2027-09-30,Unloading,operative,2.1
2027-09-21,2027-09-27,2027-09-30,VNA replenishment,operative,1.0
2027-09-21,2027-09-27,2027-09-30,Yard shunting,operative,2.1
2027-09-21,2027-09-27,2027-10-01,Aisle maintenance,operative,1.1
2027-09-21,2027-09-27,2027-10-01,Co-Packing line,operative,4.0
2027-09-21,2027-09-27,2027-10-01,Control room,admin,2.0
2027-09-21,2027-09-27,2027-10-01,Inbound office,admin,2.0
2027-09-21,2027-09-27,2027-10-01,Inventory,admin,2.0
2027-09-21,2027-09-27,2027-10-01,Loading,operative,6.0
2027-09-21,2027-09-27,2027-10-01,Outbound office,admin,2.0
2027-09-21,2027-09-27,2027-10-01,Pick QA,operative,1.0
2027-09-21,2027-09-27,2027-10-01,Picking,operative,10.2
2027-09-21,2027-09-27,2027-10-01,Putaway,operative,13.0
2027-09-21,2027-09-27,2027-10-01,Receiving,operative,2.9
2027-09-21,2027-09-27,2027-10-01,Replenishment / relocation,operative,2.6
2027-09-21,2027-09-27,2027-10-01,Returns / QC,operative,1.0
2027-09-21,2027-09-27,2027-10-01,Staging,operative,9.3
2027-09-21,2027-09-27,2027-10-01,Team leads,operative,4.0
2027-09-21,2027-09-27,2027-10-01,Transit drivers,operative,4.1
2027-09-21,2027-09-27,2027-10-01,Unloading,operative,2.5
2027-09-21,2027-09-27,2027-10-01,VNA replenishment,operative,1.0
2027-09-21,2027-09-27,2027-10-01,Yard shunting,operative,2.0
